Gene stable ID,Transcript stable ID,Exon stable ID
ENSMUSG00000026358,ENSMUST00000185714,ENSMUSE00001237183
ENSMUSG00000026358,ENSMUST00000185714,ENSMUSE00001324787
ENSMUSG00000026358,ENSMUST00000185714,ENSMUSE00001330746
ENSMUSG00000026358,ENSMUST00000189916,ENSMUSE00001328746
ENSMUSG00000026358,ENSMUST00000189916,ENSMUSE00001323551
ENSMUSG00000026358,ENSMUST00000169042,ENSMUSE00000915969
ENSMUSG00000026358,ENSMUST00000169042,ENSMUSE00001250989
ENSMUSG00000026358,ENSMUST00000169042,ENSMUSE00000909762
ENSMUSG00000100441,ENSMUST00000187999,ENSMUSE00001335380
ENSMUSG00000098509,ENSMUST00000184008,ENSMUSE00001316574
ENSMUSG00000098509,ENSMUST00000184008,ENSMUSE00001315910
ENSMUSG00000098509,ENSMUST00000184008,ENSMUSE00001315014
ENSMUSG00000098509,ENSMUST00000184008,ENSMUSE00001317782
ENSMUSG00000098509,ENSMUST00000184189,ENSMUSE00001335112
ENSMUSG00000098509,ENSMUST00000184189,ENSMUSE00001315365
ENSMUSG00000098509,ENSMUST00000184189,ENSMUSE00001316162
ENSMUSG00000098509,ENSMUST00000184189,ENSMUSE00001315755
ENSMUSG00000098509,ENSMUST00000184189,ENSMUSE00001315392
ENSMUSG00002075314,ENSMUST00020183004,ENSMUSE00011469327
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629660
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629659
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629658
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629657
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629656
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629655
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629654
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629653
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629652
ENSMUSG00000073650,ENSMUST00000097697,ENSMUSE00000629651
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00000629658
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00000629657
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00000629656
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00000629655
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00000629654
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00000778258
ENSMUSG00000073650,ENSMUST00000128445,ENSMUSE00001467338
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00000629657
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00000629656
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00000629655
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00000629654
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00000629653
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00000629652
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00001320860
ENSMUSG00000073650,ENSMUST00000191010,ENSMUSE00001319465
ENSMUSG00000073650,ENSMUST00000186688,ENSMUSE00001327357
ENSMUSG00000073650,ENSMUST00000186688,ENSMUSE00001334195
ENSMUSG00000026547,ENSMUST00000138296,ENSMUSE00000382543
ENSMUSG00000026547,ENSMUST00000138296,ENSMUSE00000831875
ENSMUSG00000026547,ENSMUST00000111230,ENSMUSE00000382543
ENSMUSG00000026547,ENSMUST00000111230,ENSMUSE00000535465
ENSMUSG00000026547,ENSMUST00000111230,ENSMUSE00000160378
ENSMUSG00000026547,ENSMUST00000111230,ENSMUSE00000160381
ENSMUSG00000026547,ENSMUST00000111230,ENSMUSE00000687140
ENSMUSG00000026547,ENSMUST00000192460,ENSMUSE00001341640
ENSMUSG00000026547,ENSMUST00000192460,ENSMUSE00001344791
ENSMUSG00000026547,ENSMUST00000192460,ENSMUSE00001341213
ENSMUSG00000026547,ENSMUST00000111228,ENSMUSE00000535465
ENSMUSG00000026547,ENSMUST00000111228,ENSMUSE00000160378
ENSMUSG00000026547,ENSMUST00000111228,ENSMUSE00000160381
ENSMUSG00000026547,ENSMUST00000111228,ENSMUSE00000687134
ENSMUSG00000026547,ENSMUST00000111228,ENSMUSE00000687133
ENSMUSG00000104351,ENSMUST00000195877,ENSMUSE00001337332
ENSMUSG00000026357,ENSMUST00000027603,ENSMUSE00000403380
ENSMUSG00000026357,ENSMUST00000027603,ENSMUSE00000158367
ENSMUSG00000026357,ENSMUST00000027603,ENSMUSE00000158371
ENSMUSG00000026357,ENSMUST00000027603,ENSMUSE00000158370
ENSMUSG00000026357,ENSMUST00000027603,ENSMUSE00000390094
ENSMUSG00000101049,ENSMUST00000185254,ENSMUSE00001320823
ENSMUSG00000065787,ENSMUST00000083853,ENSMUSE00000523012
ENSMUSG00002076236,ENSMUST00020183324,ENSMUSE00011468363
ENSMUSG00000099617,ENSMUST00000187574,ENSMUSE00001331855
ENSMUSG00000097130,ENSMUST00000180655,ENSMUSE00001197858
ENSMUSG00000088579,ENSMUST00000157954,ENSMUSE00000847089
ENSMUSG00000101661,ENSMUST00000077630,ENSMUSE00000966812
ENSMUSG00000103055,ENSMUST00000194549,ENSMUSE00001341375
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001335711
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001334858
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001325344
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001333994
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001319687
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001332431
ENSMUSG00000099964,ENSMUST00000186665,ENSMUSE00001327283
ENSMUSG00000099964,ENSMUST00000185686,ENSMUSE00001333994
ENSMUSG00000099964,ENSMUST00000185686,ENSMUSE00001319687
ENSMUSG00000099964,ENSMUST00000185686,ENSMUSE00001325964
ENSMUSG00000099964,ENSMUST00000185686,ENSMUSE00001331776
ENSMUSG00000090323,ENSMUST00000163646,ENSMUSE00000909162
ENSMUSG00000102403,ENSMUST00000195609,ENSMUSE00001343457
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001324557
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001311625
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001308887
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001288183
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001238288
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001219693
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001220532
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001253111
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001216328
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001304857
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001229056
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001308783
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001284882
ENSMUSG00000026177,ENSMUST00000187516,ENSMUSE00001323726
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001280630
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001310402
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001207615
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001225679
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001272410
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001307896
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001311609
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001284912
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001220009
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001293646
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00000816649
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001229233
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00001223004
ENSMUSG00000026177,ENSMUST00000147233,ENSMUSE00000358581
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001311625
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001308887
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001288183
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001238288
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001219693
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001220532
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001253111
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001216328
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001304857
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001229056
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001308783
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001284882
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001219859
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00001242473
ENSMUSG00000026177,ENSMUST00000027368,ENSMUSE00000762887
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001207615
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001225679
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001311609
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001284912
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001220009
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00000816649
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001229233
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00001223004
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00000272327
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00000818115
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00000803167
ENSMUSG00000026177,ENSMUST00000131511,ENSMUSE00000731957
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00001207615
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00001225679
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00001272410
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00001307896
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00001311609
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00001284912
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00000839298
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00000770860
ENSMUSG00000026177,ENSMUST00000136786,ENSMUSE00000763547
ENSMUSG00000026177,ENSMUST00000135137,ENSMUSE00000765776
ENSMUSG00000026177,ENSMUST00000135137,ENSMUSE00000742755
ENSMUSG00000026177,ENSMUST00000155865,ENSMUSE00001225679
ENSMUSG00000026177,ENSMUST00000155865,ENSMUSE00000786731
ENSMUSG00000026177,ENSMUST00000155865,ENSMUSE00000781869
ENSMUSG00000026177,ENSMUST00000133896,ENSMUSE00001293646
ENSMUSG00000026177,ENSMUST00000133896,ENSMUSE00000800997
ENSMUSG00000026177,ENSMUST00000133896,ENSMUSE00001243321
ENSMUSG00000026177,ENSMUST00000133896,ENSMUSE00001222383
ENSMUSG00000026177,ENSMUST00000127487,ENSMUSE00000834810
ENSMUSG00000026177,ENSMUST00000127487,ENSMUSE00000835086
ENSMUSG00000026177,ENSMUST00000149166,ENSMUSE00001243321
ENSMUSG00000026177,ENSMUST00000149166,ENSMUSE00001222383
ENSMUSG00000026177,ENSMUST00000149166,ENSMUSE00000779600
ENSMUSG00000026177,ENSMUST00000134189,ENSMUSE00001229233
ENSMUSG00000026177,ENSMUST00000134189,ENSMUSE00001222383
ENSMUSG00000026177,ENSMUST00000134189,ENSMUSE00000838256
ENSMUSG00000026177,ENSMUST00000134189,ENSMUSE00000823489
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00000659140
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00000388671
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00001231718
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00001258359
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00001286903
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00001215122
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00001264198
ENSMUSG00000035131,ENSMUST00000074622,ENSMUSE00001235422
ENSMUSG00000035131,ENSMUST00000132847,ENSMUSE00000388671
ENSMUSG00000035131,ENSMUST00000132847,ENSMUSE00001231718
ENSMUSG00000035131,ENSMUST00000132847,ENSMUSE00001258359
ENSMUSG00000035131,ENSMUST00000132847,ENSMUSE00001286903
ENSMUSG00000035131,ENSMUST00000132847,ENSMUSE00000779706
ENSMUSG00000035131,ENSMUST00000132847,ENSMUSE00001333580
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00000388671
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00000764548
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00000798287
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00001281483
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00001243380
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00001313014
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00001205409
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00001254376
ENSMUSG00000035131,ENSMUST00000128345,ENSMUSE00001303090
ENSMUSG00000035131,ENSMUST00000125331,ENSMUSE00000689818
ENSMUSG00000035131,ENSMUST00000125331,ENSMUSE00000689817
ENSMUSG00000035131,ENSMUST00000125331,ENSMUSE00000814602
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00000388671
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00001231718
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00001258359
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00001286903
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00001215122
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00001264198
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00000893503
ENSMUSG00000035131,ENSMUST00000166814,ENSMUSE00000877677
ENSMUSG00000080078,ENSMUST00000116191,ENSMUSE00000705258
ENSMUSG00000087627,ENSMUST00000126596,ENSMUSE00000830761
ENSMUSG00000087627,ENSMUST00000126596,ENSMUSE00000775761
ENSMUSG00000087627,ENSMUST00000191937,ENSMUSE00001341240
ENSMUSG00000085822,ENSMUST00000123231,ENSMUSE00000740160
ENSMUSG00000085822,ENSMUST00000123231,ENSMUSE00000791779
ENSMUSG00000085822,ENSMUST00000123231,ENSMUSE00000801279
ENSMUSG00000085822,ENSMUST00000123231,ENSMUSE00000779673
ENSMUSG00000085822,ENSMUST00000123231,ENSMUSE00000806184
ENSMUSG00000104269,ENSMUST00000193917,ENSMUSE00001343018
ENSMUSG00000102134,ENSMUST00000193584,ENSMUSE00001340303
ENSMUSG00000100380,ENSMUST00000188981,ENSMUSE00001330609
ENSMUSG00000100380,ENSMUST00000188981,ENSMUSE00001322093
ENSMUSG00000100380,ENSMUST00000188981,ENSMUSE00001318138
ENSMUSG00000104331,ENSMUST00000194803,ENSMUSE00001338090
ENSMUSG00000101973,ENSMUST00000190402,ENSMUSE00001327585
ENSMUSG00000099629,ENSMUST00000188273,ENSMUSE00001326758
ENSMUSG00000099629,ENSMUST00000188273,ENSMUSE00001332409
ENSMUSG00000088582,ENSMUST00000157957,ENSMUSE00000847092
ENSMUSG00000101208,ENSMUST00000189771,ENSMUSE00001326688
ENSMUSG00000101735,ENSMUST00000187360,ENSMUSE00001328139
ENSMUSG00000099842,ENSMUST00000187674,ENSMUSE00001329236
ENSMUSG00000026546,ENSMUST00000194051,ENSMUSE00001341935
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000853534
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00001241729
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00001298246
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00001265444
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000535435
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000535434
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000535433
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00001238994
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000535431
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000535429
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000535428
ENSMUSG00000026546,ENSMUST00000085894,ENSMUSE00000658673
ENSMUSG00000026546,ENSMUST00000160531,ENSMUSE00000851636
ENSMUSG00000026546,ENSMUST00000160531,ENSMUSE00001219528
ENSMUSG00000026546,ENSMUST00000160531,ENSMUSE00001310271
ENSMUSG00000026546,ENSMUST00000160531,ENSMUSE00001254935
ENSMUSG00000026546,ENSMUST00000160531,ENSMUSE00000856980
ENSMUSG00000026546,ENSMUST00000161140,ENSMUSE00001298246
ENSMUSG00000026546,ENSMUST00000161140,ENSMUSE00001265444
ENSMUSG00000026546,ENSMUST00000161140,ENSMUSE00000687132
ENSMUSG00000026546,ENSMUST00000161140,ENSMUSE00000869243
ENSMUSG00000026546,ENSMUST00000162988,ENSMUSE00001298246
ENSMUSG00000026546,ENSMUST00000162988,ENSMUSE00001265444
ENSMUSG00000026546,ENSMUST00000162988,ENSMUSE00000871757
ENSMUSG00000026546,ENSMUST00000162988,ENSMUSE00001264851
ENSMUSG00000026546,ENSMUST00000162988,ENSMUSE00000869376
ENSMUSG00000026546,ENSMUST00000159792,ENSMUSE00001298246
ENSMUSG00000026546,ENSMUST00000159792,ENSMUSE00001265444
ENSMUSG00000026546,ENSMUST00000159792,ENSMUSE00001264851
ENSMUSG00000026546,ENSMUST00000159792,ENSMUSE00000861088
ENSMUSG00000026546,ENSMUST00000159792,ENSMUSE00000857113
ENSMUSG00000026546,ENSMUST00000159395,ENSMUSE00001298246
ENSMUSG00000026546,ENSMUST00000159395,ENSMUSE00001265444
ENSMUSG00000026546,ENSMUST00000159395,ENSMUSE00001264851
ENSMUSG00000026546,ENSMUST00000159395,ENSMUSE00000857113
ENSMUSG00000026546,ENSMUST00000159395,ENSMUSE00000865942
ENSMUSG00000026546,ENSMUST00000160303,ENSMUSE00000857949
ENSMUSG00000026546,ENSMUST00000160303,ENSMUSE00001269972
ENSMUSG00000026546,ENSMUST00000160303,ENSMUSE00000860542
ENSMUSG00000101074,ENSMUST00000190702,ENSMUSE00001323257
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00000367569
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00000272197
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00000156569
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00001275895
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00001224023
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00001245177
ENSMUSG00000026176,ENSMUST00000027367,ENSMUSE00000840482
ENSMUSG00000026176,ENSMUST00000141175,ENSMUSE00000778863
ENSMUSG00000026176,ENSMUST00000141175,ENSMUSE00000834115
ENSMUSG00000026176,ENSMUST00000141175,ENSMUSE00001297350
ENSMUSG00000026176,ENSMUST00000141175,ENSMUSE00001264869
ENSMUSG00000026176,ENSMUST00000141175,ENSMUSE00001251284
ENSMUSG00000026176,ENSMUST00000141175,ENSMUSE00000793538
ENSMUSG00000026176,ENSMUST00000152659,ENSMUSE00000272197
ENSMUSG00000026176,ENSMUST00000152659,ENSMUSE00000156569
ENSMUSG00000026176,ENSMUST00000152659,ENSMUSE00000797226
ENSMUSG00000026176,ENSMUST00000152659,ENSMUSE00000817915
ENSMUSG00000101564,ENSMUST00000186658,ENSMUSE00001335865
ENSMUSG00000082588,ENSMUST00000118947,ENSMUSE00000721686
ENSMUSG00000100917,ENSMUST00000185777,ENSMUSE00001335836
ENSMUSG00000065468,ENSMUST00000083534,ENSMUSE00000522693
ENSMUSG00000102074,ENSMUST00000191166,ENSMUSE00001328214
ENSMUSG00000102074,ENSMUST00000191166,ENSMUSE00001330924
ENSMUSG00000102074,ENSMUST00000191166,ENSMUSE00001332013
ENSMUSG00000101457,ENSMUST00000188281,ENSMUSE00001326249
ENSMUSG00000085184,ENSMUST00000132370,ENSMUSE00000781411
ENSMUSG00000085184,ENSMUST00000132370,ENSMUSE00000788322
ENSMUSG00000085184,ENSMUST00000132370,ENSMUSE00000852809
ENSMUSG00000085184,ENSMUST00000140307,ENSMUSE00000788322
ENSMUSG00000085184,ENSMUST00000140307,ENSMUSE00000733294
ENSMUSG00000085184,ENSMUST00000140307,ENSMUSE00000808056
ENSMUSG00000085184,ENSMUST00000169111,ENSMUSE00000875075
ENSMUSG00000085184,ENSMUST00000169111,ENSMUSE00000915863
ENSMUSG00000102314,ENSMUST00000194210,ENSMUSE00001346282
ENSMUSG00000102309,ENSMUST00000194495,ENSMUSE00001344731
ENSMUSG00000101011,ENSMUST00000191253,ENSMUSE00001322569
ENSMUSG00000101011,ENSMUST00000191253,ENSMUSE00001319969
ENSMUSG00000101011,ENSMUST00000191253,ENSMUSE00001322995
ENSMUSG00000101011,ENSMUST00000191253,ENSMUSE00001327773
ENSMUSG00000101011,ENSMUST00000186355,ENSMUSE00001319969
ENSMUSG00000101011,ENSMUST00000186355,ENSMUSE00001322995
ENSMUSG00000101011,ENSMUST00000186355,ENSMUSE00001319525
ENSMUSG00000101011,ENSMUST00000186355,ENSMUSE00001330433
ENSMUSG00000101011,ENSMUST00000186355,ENSMUSE00001323541
ENSMUSG00000103724,ENSMUST00000192317,ENSMUSE00001339693
ENSMUSG00000104036,ENSMUST00000194120,ENSMUSE00001344297
ENSMUSG00000088167,ENSMUST00000157542,ENSMUSE00000846677
ENSMUSG00002075595,ENSMUST00020182947,ENSMUSE00011468673
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00000428218
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00000386611
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00001306414
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00000363025
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00000408916
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00000428157
ENSMUSG00000049598,ENSMUST00000061835,ENSMUSE00000947125
ENSMUSG00000049598,ENSMUST00000177086,ENSMUSE00000363025
ENSMUSG00000049598,ENSMUST00000177086,ENSMUSE00000408916
ENSMUSG00000049598,ENSMUST00000177086,ENSMUSE00000428157
ENSMUSG00000049598,ENSMUST00000177086,ENSMUSE00000960331
ENSMUSG00000049598,ENSMUST00000177086,ENSMUSE00001307008
ENSMUSG00000049598,ENSMUST00000177086,ENSMUSE00000360555
ENSMUSG00000053318,ENSMUST00000065679,ENSMUSE00000428332
ENSMUSG00000053318,ENSMUST00000065679,ENSMUSE00000428306
ENSMUSG00000053318,ENSMUST00000065679,ENSMUSE00000428296
ENSMUSG00000053318,ENSMUST00000065679,ENSMUSE00000428285
ENSMUSG00000053318,ENSMUST00000065679,ENSMUSE00000428318
ENSMUSG00000053318,ENSMUST00000193843,ENSMUSE00001342520
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000592404
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000687116
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000592402
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000592401
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000592400
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000886135
ENSMUSG00000070504,ENSMUST00000094303,ENSMUSE00000907638
ENSMUSG00000070504,ENSMUST00000193566,ENSMUSE00001346141
ENSMUSG00000070504,ENSMUST00000193566,ENSMUSE00001346269
ENSMUSG00000070504,ENSMUST00000193566,ENSMUSE00001342085
ENSMUSG00000070504,ENSMUST00000193566,ENSMUSE00001343036
ENSMUSG00000070504,ENSMUST00000193566,ENSMUSE00001336655
ENSMUSG00000070504,ENSMUST00000193431,ENSMUSE00001346269
ENSMUSG00000070504,ENSMUST00000193431,ENSMUSE00001342085
ENSMUSG00000070504,ENSMUST00000193431,ENSMUSE00001336128
ENSMUSG00000070504,ENSMUST00000193431,ENSMUSE00001345440
ENSMUSG00000026544,ENSMUST00000027826,ENSMUSE00000160363
ENSMUSG00000026544,ENSMUST00000027826,ENSMUSE00000592399
ENSMUSG00000060128,ENSMUST00000073196,ENSMUSE00000552469
ENSMUSG00002076129,ENSMUST00020183693,ENSMUSE00011468578
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000272047
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000272043
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156550
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156549
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156544
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156554
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156562
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156535
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00001230012
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156539
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156536
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00001273646
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000271987
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156557
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156560
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156541
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156542
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156558
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000156548
ENSMUSG00000026175,ENSMUST00000027366,ENSMUSE00000349202
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00000156544
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00000156554
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00000156562
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00000156535
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00001230012
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00000863974
ENSMUSG00000026175,ENSMUST00000159749,ENSMUSE00000870947
ENSMUSG00000026175,ENSMUST00000161087,ENSMUSE00000854084
ENSMUSG00000026175,ENSMUST00000161087,ENSMUSE00001312287
ENSMUSG00000026175,ENSMUST00000161087,ENSMUSE00000849805
ENSMUSG00000026175,ENSMUST00000163018,ENSMUSE00000859018
ENSMUSG00000026175,ENSMUST00000163018,ENSMUSE00001226755
ENSMUSG00000026175,ENSMUST00000163018,ENSMUSE00000864520
ENSMUSG00000037942,ENSMUST00000038495,ENSMUSE00001345106
ENSMUSG00000037942,ENSMUST00000038495,ENSMUSE00000908531
ENSMUSG00000037942,ENSMUST00000194251,ENSMUSE00000888197
ENSMUSG00000037942,ENSMUST00000194251,ENSMUSE00001341756
